id,timestamp,pm25,pm10,temp,hum,mq,gps_fix,lat,lng
1,2026-06-13 06:05:08,32.2,37.4,30.6,79.0,751.3,0,0.0,0.0
2,2026-06-13 06:05:13,32.7,37.8,30.6,79.1,661.6,0,0.0,0.0
3,2026-06-13 06:05:18,32.4,37.9,30.6,79.0,624.4,0,0.0,0.0
4,2026-06-13 06:05:23,32.2,37.4,30.6,78.9,579.8,0,0.0,0.0
5,2026-06-13 06:05:28,32.1,37.2,30.6,78.9,564.1,0,0.0,0.0
6,2026-06-13 06:05:33,31.8,37.1,30.6,78.8,554.2,0,0.0,0.0
7,2026-06-13 06:05:38,31.4,37.0,30.6,78.7,548.7,0,0.0,0.0
8,2026-06-13 06:05:43,31.2,37.0,30.6,78.8,543.0,0,0.0,0.0
9,2026-06-13 06:05:48,31.1,37.0,30.6,78.7,545.7,0,0.0,0.0
10,2026-06-13 06:05:53,31.0,37.0,30.6,78.7,545.5,0,0.0,0.0
11,2026-06-13 06:05:58,31.5,37.0,30.6,78.9,545.3,0,0.0,0.0
12,2026-06-13 06:06:03,31.8,37.0,30.6,78.8,546.0,0,0.0,0.0
13,2026-06-13 06:06:08,31.9,37.0,30.6,78.9,542.7,0,0.0,0.0
14,2026-06-13 06:06:13,31.9,37.0,30.6,78.8,547.5,0,0.0,0.0
15,2026-06-13 06:06:18,32.0,37.0,30.6,78.8,549.8,0,0.0,0.0
16,2026-06-13 06:06:23,32.0,37.3,30.6,78.8,552.7,0,0.0,0.0
17,2026-06-13 06:06:28,32.0,37.2,30.6,78.9,554.6,0,0.0,0.0
18,2026-06-13 06:06:33,32.0,37.1,30.6,78.8,557.3,0,0.0,0.0
19,2026-06-13 06:06:38,32.0,37.0,30.6,78.8,556.8,0,0.0,0.0
20,2026-06-13 06:06:43,32.0,37.0,30.6,79.0,555.9,0,0.0,0.0
21,2026-06-13 06:06:48,31.6,36.8,30.6,79.0,556.1,0,0.0,0.0
22,2026-06-13 06:06:53,30.7,35.2,30.6,78.9,555.2,0,0.0,0.0
23,2026-06-13 06:06:58,30.4,34.7,30.6,78.9,554.0,0,0.0,0.0
24,2026-06-13 06:07:03,30.7,35.9,30.6,78.9,551.0,0,0.0,0.0
25,2026-06-13 06:07:08,30.9,36.4,30.6,78.9,549.0,0,0.0,0.0
26,2026-06-13 06:07:13,31.5,37.0,30.6,78.8,540.2,0,0.0,0.0
27,2026-06-13 06:07:18,31.7,37.4,30.6,79.0,541.5,0,0.0,0.0
28,2026-06-13 06:07:23,31.3,37.4,30.6,79.1,548.6,0,0.0,0.0
29,2026-06-13 06:07:28,31.6,37.7,30.6,79.0,551.9,0,0.0,0.0
30,2026-06-13 06:07:33,31.4,37.4,30.6,79.0,553.1,0,0.0,0.0
31,2026-06-13 06:07:38,31.2,37.2,30.6,78.9,553.4,0,0.0,0.0
32,2026-06-13 06:07:43,31.1,37.1,30.7,78.9,554.5,0,0.0,0.0
33,2026-06-13 06:07:48,31.1,37.1,30.6,79.0,550.4,0,0.0,0.0
34,2026-06-13 06:07:53,31.0,36.4,30.6,78.9,550.6,0,0.0,0.0
35,2026-06-13 06:07:58,31.0,36.3,30.6,78.9,549.3,0,0.0,0.0
36,2026-06-13 06:08:03,31.4,37.6,30.7,78.9,549.0,0,0.0,0.0
37,2026-06-13 06:08:08,31.7,37.9,30.6,79.0,547.1,0,0.0,0.0
38,2026-06-13 06:08:13,31.9,38.0,30.6,79.0,545.9,0,0.0,0.0
39,2026-06-13 06:08:18,31.9,38.0,30.6,79.0,541.1,0,0.0,0.0
40,2026-06-13 06:08:23,32.0,38.0,30.6,78.9,541.4,0,0.0,0.0
41,2026-06-13 06:08:28,32.0,37.7,30.7,78.9,542.0,0,0.0,0.0
42,2026-06-13 06:08:33,32.0,37.3,30.6,78.9,540.9,0,0.0,0.0
43,2026-06-13 06:08:38,32.0,37.2,30.7,79.0,541.9,0,0.0,0.0
44,2026-06-13 06:08:43,32.0,37.3,30.6,79.1,540.3,0,0.0,0.0
45,2026-06-13 06:08:48,32.0,37.6,30.6,79.0,539.2,0,0.0,0.0
46,2026-06-13 06:08:53,32.0,37.8,30.6,78.9,535.1,0,0.0,0.0
47,2026-06-13 06:08:58,32.0,37.9,30.6,79.0,535.0,0,0.0,0.0
48,2026-06-13 06:09:03,32.0,37.4,30.6,79.0,535.1,0,0.0,0.0
49,2026-06-13 06:09:08,31.6,37.2,30.7,78.9,535.3,0,0.0,0.0
50,2026-06-13 06:09:13,31.8,37.1,30.6,78.9,536.0,0,0.0,0.0
51,2026-06-13 06:09:18,31.9,37.5,30.6,78.9,535.6,0,0.0,0.0
52,2026-06-13 06:09:23,31.4,37.2,30.6,78.9,531.3,0,0.0,0.0
53,2026-06-13 06:09:28,31.2,37.1,30.6,78.9,531.7,0,0.0,0.0
54,2026-06-13 06:09:33,31.5,37.3,30.6,78.9,531.3,0,0.0,0.0
55,2026-06-13 06:09:38,31.7,37.6,30.6,78.8,529.5,0,0.0,0.0
56,2026-06-13 06:09:43,32.5,38.4,30.6,78.9,528.2,0,0.0,0.0
57,2026-06-13 06:09:48,32.7,38.7,30.6,78.9,527.6,0,0.0,0.0
58,2026-06-13 06:09:53,32.3,38.4,30.6,79.0,522.2,0,0.0,0.0
59,2026-06-13 06:09:58,32.2,38.2,30.6,79.0,521.7,0,0.0,0.0
60,2026-06-13 06:10:03,32.1,37.7,30.6,78.9,518.3,0,0.0,0.0
61,2026-06-13 06:10:08,32.0,37.4,30.6,79.0,518.7,0,0.0,0.0
62,2026-06-13 06:10:13,32.0,37.7,30.7,78.9,517.5,0,0.0,0.0
63,2026-06-13 06:10:18,32.0,37.4,30.6,78.9,513.9,0,0.0,0.0
64,2026-06-13 06:10:23,31.4,36.0,30.6,79.0,507.0,0,0.0,0.0
65,2026-06-13 06:10:28,31.2,35.6,30.6,79.0,500.5,0,0.0,0.0
66,2026-06-13 06:10:33,31.1,35.8,30.6,79.0,499.7,0,0.0,0.0
67,2026-06-13 06:10:38,31.1,35.9,30.6,79.0,502.7,0,0.0,0.0
68,2026-06-13 06:10:43,31.6,36.5,30.6,79.0,505.1,0,0.0,0.0
69,2026-06-13 06:10:48,31.8,36.7,30.6,79.0,506.3,0,0.0,0.0
70,2026-06-13 06:10:53,31.9,36.9,30.6,79.0,505.2,0,0.0,0.0
71,2026-06-13 06:10:58,31.9,37.2,30.6,79.0,503.0,0,0.0,0.0
72,2026-06-13 06:11:03,32.0,37.1,30.6,79.0,504.1,0,0.0,0.0
73,2026-06-13 06:11:08,32.0,37.0,30.6,79.0,505.2,0,0.0,0.0
74,2026-06-13 06:11:13,32.0,37.0,30.6,79.1,505.3,0,0.0,0.0
75,2026-06-13 06:11:18,31.6,37.0,30.6,79.1,504.5,0,0.0,0.0
76,2026-06-13 06:11:23,31.2,36.4,30.6,79.1,502.9,0,0.0,0.0
77,2026-06-13 06:11:28,31.1,36.5,30.5,79.1,504.1,0,0.0,0.0
78,2026-06-13 06:11:33,31.6,36.8,30.6,79.1,502.7,0,0.0,0.0
79,2026-06-13 06:11:38,31.5,36.9,30.5,79.1,504.0,0,0.0,0.0
80,2026-06-13 06:11:43,31.7,36.8,30.6,79.1,504.9,0,0.0,0.0
81,2026-06-13 06:11:48,31.8,36.9,30.6,79.1,506.3,0,0.0,0.0
82,2026-06-13 06:11:53,31.9,37.0,30.6,79.2,504.9,0,0.0,0.0
83,2026-06-13 06:11:58,31.5,37.0,30.6,79.2,504.3,0,0.0,0.0
84,2026-06-13 06:12:03,31.2,37.0,30.5,79.2,502.0,0,0.0,0.0
85,2026-06-13 06:12:08,31.1,37.0,30.5,79.2,502.5,0,0.0,0.0
86,2026-06-13 06:12:13,31.1,37.0,30.5,79.2,502.7,0,0.0,0.0
87,2026-06-13 06:12:18,31.0,37.0,30.5,79.2,502.7,0,0.0,0.0
88,2026-06-13 06:12:23,31.0,37.0,30.5,79.2,502.0,0,0.0,0.0
89,2026-06-13 06:12:28,31.0,37.0,30.6,79.2,502.9,0,0.0,0.0
90,2026-06-13 06:12:33,31.6,37.0,30.5,79.2,502.9,0,0.0,0.0
91,2026-06-13 06:12:38,31.3,36.6,30.5,79.2,500.1,0,0.0,0.0
92,2026-06-13 06:12:43,31.1,36.2,30.5,79.3,501.0,0,0.0,0.0
93,2026-06-13 06:12:48,31.1,36.1,30.5,79.3,500.8,0,0.0,0.0
94,2026-06-13 06:12:53,31.0,36.1,30.5,79.4,500.0,0,0.0,0.0
95,2026-06-13 06:12:58,31.0,36.0,30.5,79.3,500.6,0,0.0,0.0
96,2026-06-13 06:13:03,31.0,36.0,30.5,79.4,500.4,0,0.0,0.0
97,2026-06-13 06:13:08,31.0,36.0,30.5,79.4,498.4,0,0.0,0.0
98,2026-06-13 06:13:13,31.6,36.8,30.5,79.3,499.2,0,0.0,0.0
99,2026-06-13 06:13:18,32.2,37.3,30.5,79.3,498.1,0,0.0,0.0
100,2026-06-13 06:13:23,32.7,37.3,30.5,79.4,491.6,0,0.0,0.0
101,2026-06-13 06:13:28,32.8,37.2,30.5,79.4,486.2,0,0.0,0.0
102,2026-06-13 06:13:33,32.9,37.6,30.5,79.4,491.9,0,0.0,0.0
103,2026-06-13 06:13:38,33.0,37.8,30.5,79.5,494.7,0,0.0,0.0
104,2026-06-13 06:13:43,32.4,37.3,30.5,79.4,495.8,0,0.0,0.0
105,2026-06-13 06:13:48,32.2,37.2,30.5,79.5,495.9,0,0.0,0.0
106,2026-06-13 06:13:53,32.1,36.5,30.5,79.5,488.7,0,0.0,0.0
107,2026-06-13 06:13:58,32.1,36.3,30.5,79.5,491.1,0,0.0,0.0
108,2026-06-13 06:14:03,32.0,36.7,30.5,79.5,494.5,0,0.0,0.0
109,2026-06-13 06:14:08,32.0,36.8,30.5,79.5,494.9,0,0.0,0.0
110,2026-06-13 06:14:13,32.0,36.9,30.5,79.5,489.2,0,0.0,0.0
111,2026-06-13 06:14:18,32.0,37.0,30.5,79.5,490.7,0,0.0,0.0
112,2026-06-13 06:14:23,32.0,37.0,30.5,79.5,491.9,0,0.0,0.0
113,2026-06-13 06:14:28,32.0,37.0,30.5,79.5,492.8,0,0.0,0.0
114,2026-06-13 06:14:33,32.0,37.6,30.5,79.5,493.7,0,0.0,0.0
115,2026-06-13 06:14:38,32.0,37.8,30.5,79.5,492.7,0,0.0,0.0
116,2026-06-13 06:14:43,32.0,37.8,30.5,79.5,487.7,0,0.0,0.0
117,2026-06-13 06:14:48,32.0,37.9,30.5,79.5,489.2,0,0.0,0.0
118,2026-06-13 06:14:53,32.6,37.9,30.5,79.5,490.2,0,0.0,0.0
119,2026-06-13 06:14:58,32.8,38.0,30.5,79.5,487.0,0,0.0,0.0
120,2026-06-13 06:15:03,32.9,38.0,30.5,79.5,489.1,0,0.0,0.0
121,2026-06-13 06:15:08,32.9,38.0,30.5,79.6,489.4,0,0.0,0.0
122,2026-06-13 06:15:13,33.0,38.0,30.5,79.6,490.2,0,0.0,0.0
123,2026-06-13 06:15:18,33.0,38.0,30.5,79.6,487.6,0,0.0,0.0
124,2026-06-13 06:15:23,32.4,37.4,30.5,79.6,489.9,0,0.0,0.0
125,2026-06-13 06:15:28,32.2,37.0,30.5,79.6,489.5,0,0.0,0.0
126,2026-06-13 06:15:33,32.5,37.1,30.4,79.7,489.2,0,0.0,0.0
127,2026-06-13 06:15:38,32.7,37.5,30.4,79.7,491.4,0,0.0,0.0
128,2026-06-13 06:15:43,32.9,38.4,30.4,79.7,492.8,0,0.0,0.0
129,2026-06-13 06:15:48,32.9,38.2,30.4,79.7,489.5,0,0.0,0.0
130,2026-06-13 06:15:53,33.0,38.1,30.4,79.7,491.7,0,0.0,0.0
131,2026-06-13 06:15:58,33.0,38.0,30.4,79.7,493.3,0,0.0,0.0
132,2026-06-13 06:16:03,32.7,37.8,30.5,79.7,492.4,0,0.0,0.0
133,2026-06-13 06:16:08,32.4,37.4,30.4,79.7,491.8,0,0.0,0.0
134,2026-06-13 06:16:13,32.2,37.2,30.4,79.7,488.7,0,0.0,0.0
135,2026-06-13 06:16:18,32.1,37.1,30.4,79.7,474.4,0,0.0,0.0
136,2026-06-13 06:16:23,32.5,37.6,30.5,79.7,483.8,0,0.0,0.0
137,2026-06-13 06:16:28,32.7,37.8,30.4,79.7,489.4,0,0.0,0.0
138,2026-06-13 06:16:33,32.3,37.9,30.4,79.8,491.7,0,0.0,0.0
139,2026-06-13 06:16:38,32.2,37.9,30.4,79.8,493.8,0,0.0,0.0
140,2026-06-13 06:16:43,32.6,38.0,30.4,79.7,494.5,0,0.0,0.0
141,2026-06-13 06:16:48,32.8,38.0,30.4,79.8,493.4,0,0.0,0.0
142,2026-06-13 06:16:53,32.9,38.0,30.4,79.8,473.2,0,0.0,0.0
143,2026-06-13 06:16:58,33.0,38.0,30.4,79.8,475.4,0,0.0,0.0
144,2026-06-13 06:17:03,33.0,38.0,30.4,79.8,486.8,0,0.0,0.0
145,2026-06-13 06:17:08,33.0,38.0,30.4,79.9,491.9,0,0.0,0.0
146,2026-06-13 06:17:13,32.4,37.4,30.4,79.8,494.6,0,0.0,0.0
147,2026-06-13 06:17:18,32.2,37.2,30.4,79.9,494.6,0,0.0,0.0
148,2026-06-13 06:17:23,32.1,37.1,30.4,79.9,494.5,0,0.0,0.0
149,2026-06-13 06:17:28,32.1,37.1,30.4,79.9,488.9,0,0.0,0.0
150,2026-06-13 06:17:33,32.6,37.6,30.4,79.9,488.5,0,0.0,0.0
151,2026-06-13 06:17:38,32.8,38.0,30.4,80.0,486.4,0,0.0,0.0
152,2026-06-13 06:17:43,32.9,38.6,30.4,79.9,473.5,0,0.0,0.0
153,2026-06-13 06:17:48,32.9,38.8,30.4,80.0,472.9,0,0.0,0.0
154,2026-06-13 06:17:53,33.6,39.3,30.4,80.0,471.6,0,0.0,0.0
155,2026-06-13 06:17:58,33.5,39.6,30.4,79.9,470.8,0,0.0,0.0
156,2026-06-13 06:18:03,33.2,38.8,30.4,79.9,472.4,0,0.0,0.0
157,2026-06-13 06:18:08,32.7,38.5,30.4,79.9,476.9,0,0.0,0.0
158,2026-06-13 06:18:13,32.9,38.8,30.4,79.9,474.2,0,0.0,0.0
159,2026-06-13 06:18:18,32.9,38.9,30.5,79.9,477.0,0,0.0,0.0
160,2026-06-13 06:18:23,33.0,38.4,30.4,79.8,481.9,0,0.0,0.0
161,2026-06-13 06:18:28,33.0,38.2,30.4,79.8,483.0,0,0.0,0.0
162,2026-06-13 06:18:33,33.0,38.1,30.4,79.8,481.1,0,0.0,0.0
163,2026-06-13 06:18:38,33.0,38.5,30.4,79.9,487.2,0,0.0,0.0
164,2026-06-13 06:18:43,33.6,38.8,30.4,79.8,483.7,0,0.0,0.0
165,2026-06-13 06:18:48,33.8,39.1,30.5,79.8,486.6,0,0.0,0.0
166,2026-06-13 06:18:53,33.9,39.3,30.5,79.8,493.1,0,0.0,0.0
167,2026-06-13 06:18:58,33.9,39.6,30.5,79.9,493.5,0,0.0,0.0
168,2026-06-13 06:19:03,33.4,39.3,30.4,79.8,492.0,0,0.0,0.0
169,2026-06-13 06:19:08,33.2,39.1,30.4,79.8,495.5,0,0.0,0.0
170,2026-06-13 06:19:13,32.5,38.0,30.4,79.8,498.1,0,0.0,0.0
171,2026-06-13 06:19:18,32.5,38.1,30.4,79.9,501.9,0,0.0,0.0
172,2026-06-13 06:19:23,32.8,38.6,30.4,79.8,506.1,0,0.0,0.0
173,2026-06-13 06:19:28,32.9,39.0,30.4,79.9,514.2,0,0.0,0.0
174,2026-06-13 06:19:33,33.4,39.6,30.4,79.9,505.6,0,0.0,0.0
175,2026-06-13 06:19:38,33.7,39.8,30.4,79.9,504.1,0,0.0,0.0
176,2026-06-13 06:19:43,33.9,39.9,30.4,79.9,501.4,0,0.0,0.0
177,2026-06-13 06:19:48,33.9,39.7,30.5,79.9,502.4,0,0.0,0.0
178,2026-06-13 06:19:53,33.7,39.3,30.4,80.0,505.3,0,0.0,0.0
179,2026-06-13 06:19:58,33.4,38.9,30.4,79.9,503.9,0,0.0,0.0
180,2026-06-13 06:20:03,33.7,39.4,30.4,79.9,513.1,0,0.0,0.0
181,2026-06-13 06:20:08,33.9,40.1,30.4,79.9,505.2,0,0.0,0.0
182,2026-06-13 06:20:13,33.9,40.6,30.4,79.9,500.9,0,0.0,0.0
183,2026-06-13 06:20:18,34.4,40.8,30.4,79.9,510.7,0,0.0,0.0
184,2026-06-13 06:20:23,34.7,40.9,30.4,80.0,508.3,0,0.0,0.0
185,2026-06-13 06:20:28,34.9,40.9,30.4,80.0,506.3,0,0.0,0.0
186,2026-06-13 06:20:33,34.5,41.0,30.4,80.0,515.5,0,0.0,0.0
187,2026-06-13 06:20:38,34.3,41.0,30.4,80.0,515.2,0,0.0,0.0
188,2026-06-13 06:20:43,33.9,39.8,30.4,80.0,496.9,0,0.0,0.0
189,2026-06-13 06:20:48,33.5,39.5,30.4,80.0,493.9,0,0.0,0.0
190,2026-06-13 06:20:53,33.8,39.2,30.4,80.0,497.3,0,0.0,0.0
191,2026-06-13 06:20:58,33.9,39.1,30.4,80.0,494.5,0,0.0,0.0
192,2026-06-13 06:21:03,33.9,39.6,30.4,80.1,507.5,0,0.0,0.0
193,2026-06-13 06:21:08,34.0,39.8,30.4,80.1,516.4,0,0.0,0.0
194,2026-06-13 06:21:13,34.0,40.1,30.4,80.0,502.4,0,0.0,0.0
195,2026-06-13 06:21:18,34.0,40.0,30.4,80.0,492.4,0,0.0,0.0
196,2026-06-13 06:21:23,34.6,40.6,30.4,80.0,495.5,0,0.0,0.0
197,2026-06-13 06:21:28,34.8,40.8,30.4,80.0,498.3,0,0.0,0.0
198,2026-06-13 06:21:33,34.3,40.3,30.4,80.1,489.8,0,0.0,0.0
199,2026-06-13 06:21:38,34.2,40.2,30.4,80.0,504.2,0,0.0,0.0
200,2026-06-13 06:21:43,34.1,40.1,30.4,80.0,544.9,0,0.0,0.0
201,2026-06-13 06:21:48,34.0,40.0,30.4,80.0,543.6,0,0.0,0.0
202,2026-06-13 06:21:53,33.4,39.4,30.4,80.0,641.7,0,0.0,0.0
203,2026-06-13 06:21:58,33.2,39.2,30.4,80.0,689.7,0,0.0,0.0
204,2026-06-13 06:22:03,33.7,39.1,30.4,80.0,713.8,0,0.0,0.0
205,2026-06-13 06:22:08,33.8,39.1,30.4,80.1,721.3,0,0.0,0.0
206,2026-06-13 06:22:13,33.9,39.6,30.4,80.1,711.7,0,0.0,0.0
207,2026-06-13 06:22:18,34.0,39.8,30.4,80.0,621.1,0,0.0,0.0
208,2026-06-13 06:22:23,34.0,39.3,30.4,80.0,525.0,0,0.0,0.0
209,2026-06-13 06:22:28,34.0,39.2,30.4,80.0,457.0,0,0.0,0.0
210,2026-06-13 06:22:33,33.7,39.1,30.5,79.9,389.6,0,0.0,0.0
211,2026-06-13 06:22:38,33.4,39.0,30.4,80.0,361.9,0,0.0,0.0
212,2026-06-13 06:22:43,33.8,39.0,30.4,80.0,333.1,0,0.0,0.0
213,2026-06-13 06:22:48,33.9,39.0,30.5,80.0,321.3,0,0.0,0.0
214,2026-06-13 06:22:53,33.9,39.0,30.4,79.9,307.1,0,0.0,0.0
215,2026-06-13 06:22:58,34.0,39.0,30.4,79.9,301.7,0,0.0,0.0
216,2026-06-13 06:23:03,34.0,39.0,30.5,79.9,286.0,0,0.0,0.0
217,2026-06-13 06:23:08,34.0,39.0,30.4,79.9,273.6,0,0.0,0.0
218,2026-06-13 06:23:13,34.0,39.0,30.5,80.0,244.5,0,0.0,0.0
219,2026-06-13 06:23:18,34.0,39.0,30.5,79.9,236.4,0,0.0,0.0
220,2026-06-13 06:23:23,34.0,39.0,30.5,79.9,225.9,0,0.0,0.0
221,2026-06-13 06:23:28,34.0,39.3,30.5,79.9,227.7,0,0.0,0.0
222,2026-06-13 06:23:33,34.2,39.9,30.5,79.9,227.4,0,0.0,0.0
223,2026-06-13 06:23:38,34.6,40.4,30.5,79.9,233.5,0,0.0,0.0
224,2026-06-13 06:23:43,34.8,40.7,30.5,79.9,264.0,0,0.0,0.0
225,2026-06-13 06:23:48,34.9,40.9,30.5,80.0,281.8,0,0.0,0.0
226,2026-06-13 06:23:53,35.0,40.9,30.5,79.9,291.3,0,0.0,0.0
227,2026-06-13 06:23:58,35.0,41.0,30.5,80.0,293.5,0,0.0,0.0
228,2026-06-13 06:24:03,35.0,41.0,30.5,79.9,292.7,0,0.0,0.0
229,2026-06-13 06:24:08,35.0,41.0,30.5,80.0,291.3,0,0.0,0.0
230,2026-06-13 06:24:13,34.7,40.7,30.5,79.9,283.7,0,0.0,0.0
231,2026-06-13 06:24:18,34.4,40.4,30.5,79.9,283.3,0,0.0,0.0
232,2026-06-13 06:24:23,34.2,40.0,30.5,80.0,280.4,0,0.0,0.0
233,2026-06-13 06:24:28,34.1,40.0,30.5,80.0,276.9,0,0.0,0.0
234,2026-06-13 06:24:33,34.0,39.4,30.4,80.0,275.1,0,0.0,0.0
235,2026-06-13 06:24:38,34.0,39.2,30.5,80.0,273.7,0,0.0,0.0
236,2026-06-13 06:24:43,33.4,39.1,30.5,80.0,269.3,0,0.0,0.0
237,2026-06-13 06:24:48,33.2,39.1,30.5,80.0,268.8,0,0.0,0.0
238,2026-06-13 06:24:53,33.4,39.0,30.5,80.1,267.1,0,0.0,0.0
239,2026-06-13 06:24:58,33.6,39.0,30.4,80.0,263.5,0,0.0,0.0
240,2026-06-13 06:25:03,33.3,39.0,30.4,80.0,262.9,0,0.0,0.0
241,2026-06-13 06:25:08,33.6,39.0,30.5,80.0,262.5,0,0.0,0.0
242,2026-06-13 06:25:13,33.7,39.4,30.5,80.0,262.5,0,0.0,0.0
243,2026-06-13 06:25:18,33.8,39.7,30.5,80.0,260.8,0,0.0,0.0
244,2026-06-13 06:25:23,33.9,39.9,30.5,80.0,259.2,0,0.0,0.0
245,2026-06-13 06:25:28,34.0,39.9,30.5,80.0,258.4,0,0.0,0.0
246,2026-06-13 06:25:33,34.0,40.0,30.5,80.0,255.9,0,0.0,0.0
247,2026-06-13 06:25:38,34.0,40.2,30.5,80.1,255.6,0,0.0,0.0
248,2026-06-13 06:25:43,34.3,40.7,30.5,80.0,253.7,0,0.0,0.0
249,2026-06-13 06:25:48,34.2,40.6,30.5,80.0,253.6,0,0.0,0.0
250,2026-06-13 06:25:53,34.1,40.2,30.5,80.0,254.4,0,0.0,0.0
251,2026-06-13 06:25:58,34.0,40.1,30.5,80.0,256.5,0,0.0,0.0
252,2026-06-13 06:26:03,34.0,40.1,30.5,80.0,254.8,0,0.0,0.0
253,2026-06-13 06:26:08,34.0,40.0,30.5,80.0,255.5,0,0.0,0.0
254,2026-06-13 06:26:13,34.0,40.0,30.5,80.0,256.8,0,0.0,0.0
255,2026-06-13 06:26:18,34.0,40.0,30.5,80.0,256.4,0,0.0,0.0
256,2026-06-13 06:26:23,34.0,40.0,30.5,80.0,256.8,0,0.0,0.0
257,2026-06-13 06:26:28,34.0,40.0,30.5,80.0,257.4,0,0.0,0.0
258,2026-06-13 06:26:33,33.4,40.0,30.5,80.0,257.1,0,0.0,0.0
259,2026-06-13 06:26:38,33.5,40.0,30.5,80.0,256.8,0,0.0,0.0
260,2026-06-13 06:26:43,33.9,40.1,30.5,80.0,258.5,0,0.0,0.0
261,2026-06-13 06:26:48,34.0,40.1,30.5,80.0,257.8,0,0.0,0.0
262,2026-06-13 06:26:53,34.0,40.0,30.5,80.0,257.9,0,0.0,0.0
263,2026-06-13 06:26:58,33.6,40.0,30.5,80.1,257.7,0,0.0,0.0
264,2026-06-13 06:27:03,33.2,40.0,30.5,80.1,257.5,0,0.0,0.0
265,2026-06-13 06:27:08,33.6,40.0,30.5,80.1,255.6,0,0.0,0.0
266,2026-06-13 06:27:13,33.8,40.0,30.5,80.1,254.4,0,0.0,0.0
267,2026-06-13 06:27:18,33.9,40.0,30.5,80.1,255.4,0,0.0,0.0
268,2026-06-13 06:27:23,34.0,40.0,30.5,80.1,256.8,0,0.0,0.0
269,2026-06-13 06:27:28,34.0,40.0,30.5,80.1,257.0,0,0.0,0.0
270,2026-06-13 06:27:33,34.0,39.8,30.5,80.1,256.5,0,0.0,0.0
271,2026-06-13 06:27:38,34.0,39.9,30.5,80.1,256.7,0,0.0,0.0
272,2026-06-13 06:27:43,34.0,40.0,30.5,80.0,255.6,0,0.0,0.0
273,2026-06-13 06:27:48,34.2,40.0,30.5,80.0,256.0,0,0.0,0.0
274,2026-06-13 06:28:17,34.0,40.0,30.5,80.0,254.7,0,0.0,0.0
275,2026-06-13 06:28:22,34.0,40.0,30.5,80.1,254.2,0,0.0,0.0
276,2026-06-13 06:28:27,34.0,39.8,30.5,80.0,253.9,0,0.0,0.0
277,2026-06-13 06:28:32,34.0,39.4,30.5,80.0,251.4,0,0.0,0.0
278,2026-06-13 06:28:37,33.6,39.2,30.5,80.0,253.0,0,0.0,0.0
279,2026-06-13 06:28:42,33.6,39.4,30.5,80.0,253.5,0,0.0,0.0
280,2026-06-13 06:28:47,33.8,39.7,30.5,80.1,254.2,0,0.0,0.0
281,2026-06-13 06:28:52,33.9,40.1,30.5,80.0,253.6,0,0.0,0.0
282,2026-06-13 06:28:57,34.5,40.6,30.5,80.0,254.0,0,0.0,0.0
283,2026-06-13 06:29:02,34.7,40.8,30.5,80.0,254.6,0,0.0,0.0
284,2026-06-13 06:29:07,34.9,40.9,30.5,80.0,254.5,0,0.0,0.0
285,2026-06-13 06:29:12,34.9,40.9,30.5,80.0,254.8,0,0.0,0.0
286,2026-06-13 06:29:17,35.0,41.0,30.5,80.1,261.0,0,0.0,0.0
287,2026-06-13 06:29:22,35.0,41.0,30.5,80.1,261.8,0,0.0,0.0
288,2026-06-13 06:29:27,35.0,41.4,30.5,80.0,264.1,0,0.0,0.0
289,2026-06-13 06:29:32,35.0,41.7,30.5,80.0,264.4,0,0.0,0.0
290,2026-06-13 06:29:37,35.0,41.3,30.5,80.1,263.4,0,0.0,0.0
291,2026-06-13 06:29:42,35.0,41.2,30.5,80.0,264.1,0,0.0,0.0
292,2026-06-13 06:29:47,34.6,40.6,30.5,80.0,264.6,0,0.0,0.0
293,2026-06-13 06:29:52,34.3,40.4,30.5,80.0,266.1,0,0.0,0.0
294,2026-06-13 06:29:57,34.1,40.1,30.5,80.1,266.9,0,0.0,0.0
295,2026-06-13 06:30:02,34.1,40.3,30.5,80.1,267.0,0,0.0,0.0
296,2026-06-13 06:30:07,34.0,40.7,30.5,80.0,266.9,0,0.0,0.0
297,2026-06-13 06:30:12,34.0,40.8,30.5,80.1,264.4,0,0.0,0.0
298,2026-06-13 06:30:17,34.3,40.7,30.6,80.0,265.2,0,0.0,0.0
299,2026-06-13 06:30:22,34.6,40.9,30.5,80.0,265.4,0,0.0,0.0
300,2026-06-13 06:30:27,34.8,40.7,30.5,80.0,266.1,0,0.0,0.0
301,2026-06-13 06:30:32,34.9,40.4,30.6,80.1,266.5,0,0.0,0.0
302,2026-06-13 06:30:37,34.7,40.2,30.6,80.0,266.3,0,0.0,0.0
303,2026-06-13 06:30:42,34.4,40.1,30.5,80.0,266.7,0,0.0,0.0
304,2026-06-13 06:30:47,33.9,39.8,30.5,80.0,265.6,0,0.0,0.0
305,2026-06-13 06:30:52,33.5,39.4,30.6,80.0,265.7,0,0.0,0.0
306,2026-06-13 06:30:57,33.2,39.2,30.6,80.1,264.9,0,0.0,0.0
307,2026-06-13 06:31:02,33.1,39.1,30.6,80.0,263.8,0,0.0,0.0
308,2026-06-13 06:31:07,33.4,39.0,30.6,80.0,262.8,0,0.0,0.0
309,2026-06-13 06:31:12,33.2,39.0,30.6,80.0,263.2,0,0.0,0.0
310,2026-06-13 06:31:17,33.3,39.3,30.6,80.0,262.1,0,0.0,0.0
